speech_emb_1,speech_emb_2,speech_emb_3,speech_emb_4,speech_emb_5,speech_emb_6,speech_emb_7,speech_emb_8,speech_emb_9,speech_emb_10,speech_emb_11,speech_emb_12,speech_emb_13,speech_emb_14,speech_emb_15,speech_emb_16,speech_emb_17,speech_emb_18,speech_emb_19,speech_emb_20,speech_emb_21,speech_emb_22,speech_emb_23,speech_emb_24,speech_emb_25,speech_emb_26,speech_emb_27,speech_emb_28,speech_emb_29,speech_emb_30,speech_emb_31,speech_emb_32,speech_emb_33,speech_emb_34,speech_emb_35,speech_emb_36,speech_emb_37,speech_emb_38,speech_emb_39,speech_emb_40,speech_emb_41,speech_emb_42,speech_emb_43,speech_emb_44,speech_emb_45,speech_emb_46,speech_emb_47,speech_emb_48,speech_emb_49,speech_emb_50,speech_emb_51,speech_emb_52,speech_emb_53,speech_emb_54,speech_emb_55,speech_emb_56,speech_emb_57,speech_emb_58,speech_emb_59,speech_emb_60,speech_emb_61,speech_emb_62,speech_emb_63,speech_emb_64,emotion,dataset,file_id
-1.1575282,2.7846894,-1.2172651,-0.013086318,-0.8905688,-0.8899938,1.8661858,1.8537114,-1.1338797,-0.35799795,-0.2188738,3.0157764,-0.81477547,-1.1846659,-0.93912673,-0.7050676,-0.99664706,0.80072933,1.9917802,-1.087721,-1.0182239,-1.1190484,-0.86551887,0.28636873,-0.8058343,1.906173,0.064986944,-1.3894522,-0.72201586,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-0.64154005,-1.1763988,-0.7672365,0.5538895,-1.1226822,0.97839624,-1.3413308,-0.8818311,-1.1427723,-0.7909787,-0.21904893,-1.0540601,-0.9945429,-1.1405725,-1.271767,-1.3178319,-0.9453343,1.2768657,-1.1768723,-1.2890338,2.0052633,-1.2004789,-1.2038156,-0.8341942,0.78489757,-1.3658401,-1.1382821,0.72888863,-0.83473015,4.1720943,neutral,CREMA-D,CREMA-D_1083_9602
1.9331952,-1.0584257,-1.2172651,-0.96508765,-0.8905688,-0.8899938,-0.64466345,2.2980669,-1.1338797,3.6746566,-0.99422324,0.7026848,-0.81477547,-1.1846659,-0.93912673,2.0892518,-0.99664706,-0.8863907,4.2164407,-1.087721,0.63817656,-1.0882934,-0.86551887,1.6036823,-0.8058343,2.2539372,3.8010848,-0.22497283,-0.9425255,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-1.1763988,1.5424167,2.4842377,-1.1226822,-0.9887047,-1.3413308,-0.8818311,0.8945767,-0.6829184,0.58837336,-1.0540601,-0.9945429,-0.9750031,-1.271767,-1.3178319,-0.9453343,2.982144,3.3736665,-1.2890338,0.3304498,-1.2004789,-1.2038156,-0.8341942,-1.1094819,-0.7677338,4.000856,-1.1216145,-0.83473015,2.9972863,sad,CREMA-D,CREMA-D_1083_9603
-1.1575282,0.62067753,-1.2172651,0.34627205,-0.8905688,-0.8899938,1.6333094,1.8278507,-1.1338797,0.16946492,0.51665235,1.1908894,-0.81477547,-1.1846659,-0.93912673,-0.71919966,-0.99664706,0.70461416,1.6276855,-1.087721,-1.0182239,-1.1609738,-0.86551887,-0.14795393,-0.8058343,2.0012743,1.1515049,-1.3894522,-0.40814695,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-1.1763988,1.1292592,1.1060388,-1.1226822,1.2697477,-1.3413308,-0.8818311,-1.1427723,-0.7909787,-0.4647711,-1.0540601,-0.9945429,-1.1405725,-1.271767,-1.3178319,-0.9453343,1.3434323,-0.91804755,-1.2890338,1.0249023,-1.2004789,-1.2038156,-0.8341942,-0.101015255,-1.4179676,-0.27420324,1.7271098,-0.83473015,3.1248913,sad,CREMA-D,CREMA-D_1083_9604
-1.1575282,1.6650832,-1.2172651,-0.35036984,-0.8905688,-0.8899938,0.530125,3.0231595,-1.1338797,2.29549,-0.99422324,2.4079509,-0.81477547,-1.1846659,-0.93912673,-0.35312605,-0.99664706,0.037809145,2.7321765,-1.087721,-1.0182239,-1.1609738,-0.86551887,1.2936989,-0.8058343,2.038154,2.034508,-1.216365,-0.9425255,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-1.1763988,2.284342,2.9147441,-1.1226822,-0.112216115,-1.3413308,-0.8818311,-1.1427723,-0.7909787,0.9926009,-1.0540601,-0.9945429,-1.1405725,-1.271767,-1.3178319,-0.9453343,3.3787384,1.635029,-1.2890338,0.16438472,-1.2004789,-1.2038156,-0.8341942,-1.1094819,-1.4179676,2.978168,-1.1216145,-0.83473015,3.316283,sad,CREMA-D,CREMA-D_1083_9605
-1.1575282,3.8759742,-1.1881697,-1.1652883,1.8578326,0.6542442,0.20218726,-0.18911722,-0.33753216,-0.9950174,-0.99422324,-0.81847644,-0.81477547,-1.1846659,1.1274856,-0.59891397,-0.99664706,-0.3124399,-0.69695544,0.58679193,-1.0182239,2.3000638,-0.86551887,-0.9544858,3.827657,-0.38936636,-0.71541363,1.5244145,-0.9425255,1.6525573,3.6024873,2.664666,1.5390182,1.5590433,-1.0393251,1.2216471,-0.21170332,-0.7334168,-1.1226822,4.264759,-0.21151365,-0.32022652,-0.1439228,-0.34021118,-1.153227,-0.3568345,-0.9945429,-1.1405725,1.1621271,0.4389997,2.463123,-0.7590941,-0.112629615,-1.2890338,-0.6336766,-0.07443668,-1.0252438,1.3658663,2.5087628,-1.4179676,-1.1382821,0.50220436,-0.679323,-0.64235157,angry,CREMA-D,CREMA-D_1083_9606
-1.1575282,2.3000383,-1.2172651,-0.5786317,-0.8905688,0.92778724,1.7168255,0.013746839,-1.1338797,-0.9950174,-0.99422324,2.826503,-0.81477547,-1.0973647,-0.93912673,-0.71919966,-0.99664706,-0.96983254,-0.69695544,0.74116486,-0.4300532,0.25060883,-0.86551887,-0.9544858,-0.8058343,0.38683173,-1.0944166,-1.3894522,0.57182086,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,0.7146583,-1.1763988,0.884249,2.251822,-1.1226822,4.073496,-1.3413308,-0.8818311,-1.1427723,-0.3699666,-1.153227,-1.0540601,-0.9945429,-0.88541055,-1.271767,0.42413166,-0.22174063,-0.7590941,-0.090505965,-1.2890338,-0.6336766,-0.30816245,-1.2038156,-0.8341942,-1.0405256,-1.4179676,0.5549514,0.22344036,-0.83473015,1.0821894,disgust,CREMA-D,CREMA-D_1083_9607
-1.1575282,0.6377968,-1.2172651,-0.18371688,-0.8905688,-0.8899938,3.1824617,1.3086035,-1.1338797,1.438521,0.6363179,2.6236882,-0.81477547,-1.1846659,-0.93912673,-0.71919966,-0.99664706,-0.96983254,1.3977652,-1.087721,-0.6990432,-1.1609738,-0.86551887,1.9409195,-0.8058343,1.1142437,-1.4120942,-1.3894522,-0.59048873,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-1.1763988,-0.7672365,1.5027368,-1.1226822,-0.18409292,-1.3413308,1.9267021,-0.5336666,0.71669656,-0.45357653,-1.0540601,-0.9945429,2.1246111,-1.271767,-1.3178319,-0.9453343,3.8472743,-0.25176308,-1.2890338,1.9013839,-1.2004789,-1.2038156,-0.8341942,-1.1094819,-1.4179676,2.7784147,0.07378642,-0.83473015,1.7536751,fearful,CREMA-D,CREMA-D_1083_9608
-1.1575282,1.0993398,-1.2172651,-0.7959707,0.23217908,-0.38821077,2.1911728,0.21027502,0.9906171,-0.9950174,3.4999197,0.8759402,-0.47497365,-0.4717353,-0.93912673,-0.71919966,-0.99664706,1.1257827,-0.3559444,-0.0066019227,-0.9987582,-1.1609738,-0.86551887,2.2161322,-0.8058343,0.79530966,-1.3679693,-1.3894522,0.58275867,-0.8797787,-1.1099788,3.1068761,-0.29558927,-0.89818704,-0.592875,-1.1763988,-0.7672365,-0.7334168,-1.1226822,-0.5075212,-1.3413308,1.5111892,-0.16460532,0.28795767,-1.1104556,-1.0540601,-0.9945429,-1.1405725,-1.271767,-0.10649227,-0.9453343,1.5382634,-1.1768723,-1.2890338,-0.52634877,-1.2004789,-1.2038156,-0.8341942,2.3076565,-1.4179676,0.119449906,2.8572161,-0.83473015,-0.209945,happy,CREMA-D,CREMA-D_1083_9609
-1.1575282,2.1613467,-1.2172651,-1.1652883,1.4304981,1.5441197,2.0333729,-0.727534,-1.1338797,-0.9950174,-0.99422324,2.091803,-0.81477547,-1.1846659,-0.3389642,-0.71919966,-0.99664706,-0.96983254,0.118245386,-1.087721,0.65720654,1.3176514,-0.86551887,-0.9544858,0.90536326,-0.38936636,-0.7530872,-0.42618555,1.6318886,-0.8797787,1.6932662,-0.92117816,-1.186478,-0.89818704,1.6938499,-0.03791963,1.9506927,0.8978514,-1.1226822,3.1867273,-1.320991,-0.8818311,-1.1427723,-0.63553107,-1.153227,-0.564888,0.7298678,-1.1405725,-0.4332919,0.91778237,2.069816,-0.7590941,0.4370217,-1.2890338,-0.6336766,0.25642633,-1.2038156,-0.8341942,-0.39178008,-1.4179676,-0.5748077,-0.039626982,-0.83473015,-0.30328876,neutral,CREMA-D,CREMA-D_1083_9610
-1.1575282,1.0493093,-1.2172651,0.94729155,-0.8905688,0.92023504,2.2628098,0.29137397,-1.1338797,-0.9950174,-0.99422324,4.318132,-0.81477547,-1.1846659,-0.93912673,-0.71919966,-0.99664706,-0.96983254,2.1076517,-1.087721,-1.0182239,-1.1609738,-0.86551887,-0.3359772,-0.8058343,-0.118990496,-1.4120942,-1.3894522,-0.9425255,-0.8797787,1.2096735,-0.92117816,-1.4001044,-0.89818704,2.1999393,-0.22933508,-0.7672365,3.4189415,-1.1226822,0.3259306,-0.5952313,-0.8818311,-1.1427723,-0.7909787,-0.15616748,0.007926389,-0.9945429,-1.1405725,-1.271767,0.06835713,1.2062244,-0.7590941,0.8396626,-1.2890338,0.53701615,-0.6348485,-1.2038156,-0.8341942,-1.1094819,-1.4179676,0.36324957,-1.1216145,-0.83473015,1.0008327,sad,CREMA-D,CREMA-D_1083_9611
-1.1575282,2.546282,-1.1713222,0.096421644,-0.18029799,0.7564476,-0.64466345,0.8826881,-1.1338797,-0.9950174,-0.99422324,-0.96208006,-0.81477547,-1.1846659,2.1039312,-0.71919966,-0.99664706,0.56673104,0.21966642,1.532841,-1.0182239,0.41033435,-0.86551887,-0.9544858,2.265068,-0.38936636,1.238607,1.4892083,-0.77671325,-0.3601168,3.8921773,0.7952172,1.2054185,0.32451233,0.2852524,2.5124006,-0.24476506,-0.7334168,-1.1226822,1.5431085,0.26534355,-0.8818311,1.2075741,-0.7909787,-1.153227,-0.2946511,-0.9945429,-1.1405725,1.4169898,1.3466282,1.3823411,-0.7590941,0.94071364,-1.2890338,-0.6336766,0.20962872,-1.2038156,0.59909606,1.9384671,0.50082374,-1.1382821,-0.14451808,-0.502535,-0.64235157,angry,CREMA-D,CREMA-D_1083_9612
1.3352402,-1.0069455,-1.2172651,-1.1652883,-0.8905688,-0.17106944,-0.64466345,0.52235496,-1.1338797,2.043023,-0.81876796,-0.96208006,-0.69382596,-1.1846659,-0.900402,0.6444384,-0.99664706,-0.66890836,3.6375067,-1.087721,-1.0182239,-1.1609738,-0.86551887,-0.44212252,-0.8058343,-0.38936636,3.0615885,-1.232456,0.78094405,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.16161343,-0.97768456,1.4333886,-0.7672365,-0.4436393,1.4573032,-0.9887047,-1.3413308,-0.7322113,2.6905482,-0.7909787,0.45519125,-1.0540601,-0.9945429,-1.1405725,0.9772793,-0.63389945,-0.9453343,0.21174122,-1.1768723,-1.2890338,-0.6336766,-1.2004789,-1.2038156,-0.8341942,-0.67423534,-1.4179676,-0.09740072,-0.641727,-0.83473015,-0.49148923,disgust,CREMA-D,CREMA-D_1083_9613
0.077383764,0.24130371,-1.2172651,0.9365762,-0.8905688,-0.8899938,-0.64466345,1.0781096,-1.1338797,1.9558821,-0.99422324,0.7487224,-0.81477547,-1.1846659,-0.93912673,0.038258947,-0.99664706,0.05566837,2.7330654,-1.087721,-1.0182239,-0.83823323,-0.86551887,0.0099816695,-0.8058343,0.38434842,1.8958199,0.1640157,-0.9425255,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,0.68088055,-1.1763988,0.20503278,1.5365584,0.6651827,1.0755907,-1.3413308,-0.8818311,0.6409304,-0.7909787,-0.59053683,-1.0540601,-0.9945429,-0.94079924,-0.73219967,-0.17030664,-0.9453343,-0.061593775,1.6053427,-1.2890338,-0.3860954,-1.2004789,-1.2038156,-0.8341942,-1.1094819,-0.8728096,0.89838874,-1.1216145,-0.83473015,0.92125434,fearful,CREMA-D,CREMA-D_1083_9614
-1.1575282,2.6312604,-1.2172651,-0.623228,0.06650067,-0.3310574,1.8092666,0.1782058,-1.1338797,-0.9950174,0.3580487,0.1262644,0.94962907,0.114963956,-0.93912673,-0.71919966,-0.99664706,0.43087897,2.0537593,-0.48641613,-1.0182239,-1.0617397,-0.86551887,0.7284914,-0.8058343,-0.38936636,0.5839988,-1.3894522,1.9526564,-0.8797787,1.3319029,1.8953856,-1.4001044,-0.58917505,0.31531787,-1.0983123,-0.7672365,-0.7334168,-1.1226822,1.1582108,-1.3413308,1.080422,-0.47200587,-0.7909787,-1.153227,-1.0540601,-0.9945429,-1.1405725,-1.271767,-0.5313193,-0.9453343,0.8362188,-0.7123354,-1.2890338,-0.03615285,-1.2004789,-1.2038156,-0.8341942,3.3727486,-1.3847324,-1.1382821,2.1461961,-0.83473015,0.6788738,happy,CREMA-D,CREMA-D_1083_9615
-0.671002,0.25391063,-1.2172651,0.029289806,-0.6799332,1.4322942,1.7005249,0.67447037,-1.1338797,0.47634152,-0.20405711,-0.011348892,-0.81477547,-1.1846659,-0.93912673,-0.71919966,-0.99664706,-0.96983254,3.235572,-1.087721,-1.0182239,-1.1609738,-0.86551887,0.086827,-0.079076074,0.54836327,0.9064337,-0.38756755,1.2880821,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0677966,-1.1763988,-0.7672365,-0.7334168,-0.7960857,0.07076551,-1.3413308,0.60551405,1.1210934,0.30045912,-0.013744112,-1.0540601,-0.79099226,-0.9427303,-1.271767,-1.3178319,-0.9453343,0.865446,-0.9627018,-1.2890338,0.39899573,-1.2004789,-1.2038156,-0.8341942,0.7337585,-1.3901926,-0.8554213,0.38158086,-0.83473015,1.1887813,neutral,CREMA-D,CREMA-D_1083_9616
0.7284965,-1.0584257,-1.2172651,-0.22110419,-0.8905688,-0.55590504,0.72363585,1.5055414,-1.1338797,3.4699178,1.5686142,0.86793905,-0.81477547,-1.1846659,-0.93912673,-0.71919966,-0.99664706,-0.96983254,5.0603666,-1.087721,-1.0182239,-1.1609738,-0.86551887,1.4046569,-0.8058343,4.4037185,1.0969455,-1.3894522,-0.9425255,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-1.1763988,-0.7672365,-0.7334168,2.4890788,-0.9887047,-1.3413308,0.13806704,4.6704907,3.2599828,3.0393682,-1.0540601,-0.9945429,3.3203976,-1.271767,-1.3178319,-0.9453343,3.1441078,2.4628336,-1.2890338,1.4376577,-1.2004789,-1.2038156,-0.8341942,-1.1094819,-1.4179676,0.9095408,-1.1216145,-0.83473015,2.4726365,sad,CREMA-D,CREMA-D_1083_9617
-1.1575282,0.27874148,0.6894583,-0.990295,-0.07717306,-0.8899938,-0.64466345,0.81523204,0.2288144,-0.9950174,0.3433485,-0.96208006,-0.78094584,0.46662462,2.038399,-0.71919966,-0.6902023,0.24339837,-0.69695544,0.71587837,-0.7633472,0.5327943,0.05530954,-0.27935326,1.2704922,-0.38936636,-0.5484325,2.2626305,-0.5542847,-0.7400088,2.683588,-0.92117816,2.3425558,0.42012325,-0.63332075,-0.46534723,-0.7672365,-0.7334168,-1.1226822,2.899004,0.41450906,-0.8818311,-0.1793309,-0.7909787,-1.153227,-0.71565056,-0.9945429,-1.1405725,1.7013469,0.7990401,0.9655391,-0.7590941,0.3674835,-1.2890338,-0.6336766,2.3031275,-0.70734906,1.0999776,2.0074735,-0.5041648,-0.76963675,0.81129795,1.2080938,-0.64235157,angry,CREMA-D,CREMA-D_1083_9618
2.74306,-1.0584257,-1.2172651,-1.1652883,-0.8905688,-0.8899938,-0.64466345,0.04774082,-1.1338797,3.868679,-0.99422324,-0.96208006,-0.81477547,-1.1846659,-0.93912673,5.1052284,-0.99664706,-0.72315294,4.7152753,-1.087721,-0.6606674,-0.16506065,-0.86551887,0.33593535,-0.8058343,0.051386725,3.8407607,0.58326674,-0.9425255,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-0.72817826,2.6136613,1.8141685,2.5396705,3.4583437,0.29038107,1.1698781,-0.8818311,2.2536051,-0.7909787,-1.153227,-1.0540601,-0.9945429,-1.1405725,2.2011185,-1.3178319,-0.9453343,-0.32884717,2.3252425,-1.2890338,0.016938196,-1.2004789,-1.2038156,-0.61791086,-1.1094819,0.4252612,1.8474963,-1.1216145,-0.83473015,0.029891877,disgust,CREMA-D,CREMA-D_1083_9619
1.4184164,1.0556791,-1.2172651,-1.1652883,-0.8905688,-0.8899938,0.9302439,1.767997,-1.1338797,2.3337734,-0.99422324,-0.24209866,-0.81477547,-1.1846659,-0.93912673,0.62777233,-0.99664706,0.33901978,2.4484203,-1.087721,-1.0182239,-1.1609738,-0.86551887,1.3288682,-0.8058343,0.5665887,3.3338487,-0.49905798,-0.22626962,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0761672,-1.1763988,1.3491445,1.9369767,-0.32299995,0.48767784,-1.3413308,-0.8818311,-1.0358536,-0.3859725,-0.58940893,-1.0540601,-0.9945429,-1.1405725,0.62626106,-1.3178319,-0.9453343,1.3571002,0.017976502,-1.2890338,0.83943737,-1.2004789,-1.2038156,-0.8341942,-1.1094819,-0.79323345,1.4436195,-1.1216145,-0.83473015,1.5597358,fearful,CREMA-D,CREMA-D_1083_9620
-1.1575282,0.6294099,-0.214294,-0.8057795,-0.4371351,-0.88256866,2.3584287,1.2776589,-0.58266205,-0.9950174,1.4294288,-0.46169457,-0.4103266,-1.1846659,-0.41678444,-0.71919966,-0.99664706,0.23659611,-0.69695544,0.18069799,-1.0182239,-0.9500145,-0.40203202,0.44567817,-0.32216728,0.44812825,-1.1073272,-0.60103863,1.5972991,-0.8797787,2.4579475,-0.8354406,0.82083404,-0.5454595,0.2977927,-0.72460294,-0.7672365,-0.7334168,-1.1226822,1.131182,-1.3413308,0.08915373,-0.42411676,-0.7504957,-1.139896,-0.60362715,-0.9945429,-1.1405725,-1.2258384,-0.5504813,-0.9453343,-0.7590941,-0.3373129,-1.2890338,-0.6336766,0.18252364,-1.2038156,-0.8341942,2.0542316,-0.6129252,-1.1382821,3.003492,-0.7234364,1.0531275,happy,CREMA-D,CREMA-D_1083_9621
-1.1575282,1.5327723,-1.015672,-0.55883366,-0.8905688,-0.18536241,0.8295411,-0.68060637,-1.1338797,-0.9436891,-0.99422324,0.628716,-0.51267016,-0.5504477,-0.93912673,-0.71919966,-0.99664706,-0.96983254,0.15326467,-0.23487633,-1.0182239,1.3164711,-0.86551887,-0.9544858,0.22509217,-0.38936636,1.3102319,0.79214466,1.5990474,0.12310563,2.7924597,-0.61376286,0.22610286,-0.89818704,0.3518248,1.0780213,-0.42479315,-0.199235,-1.1226822,2.2039254,-0.9388139,-0.8818311,-1.1427723,-0.7909787,-1.153227,-0.07687718,-0.9945429,-1.1405725,0.5181694,1.3492179,0.9758005,-0.7590941,-0.63642997,-1.2890338,-0.6336766,-0.08389081,-1.2038156,-0.8341942,1.2377203,-0.14254844,-0.9133409,0.111924775,-0.83473015,-0.2517609,neutral,CREMA-D,CREMA-D_1083_9622
3.3361669,-1.0584257,-1.2172651,0.44326437,-0.8905688,-0.8899938,1.13806,0.31751382,-1.1338797,3.9076629,-0.42475352,1.0472485,-0.81477547,-1.1846659,-0.93912673,1.1927326,-0.99664706,-0.96983254,4.7297463,-1.087721,-1.0182239,-1.1609738,-0.86551887,2.1008961,-0.8058343,1.1539557,2.0645792,-1.3894522,-0.5932121,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-0.85192525,-0.7672365,1.1543238,0.75444883,-0.9887047,-1.3413308,-0.3161939,1.7744819,-0.7909787,0.5594881,-1.0540601,-0.9945429,-0.31405157,1.5143874,-1.3178319,-0.9453343,1.9283632,-1.1768723,-1.2890338,1.1524036,-1.2004789,-1.2038156,-0.8341942,-1.1094819,-0.49776796,2.2976027,-1.1216145,-0.83473015,1.3367298,sad,CREMA-D,CREMA-D_1083_9623
-1.1575282,2.9958534,-1.0818627,-1.1652883,2.0977173,-0.63151777,-0.64466345,-0.30082706,-0.5772763,-0.9950174,-0.99422324,-0.73887485,0.22773293,-1.1846659,1.6082284,0.38485062,-0.99664706,-0.96983254,-0.69695544,-1.087721,-0.7026733,2.9011552,-0.86551887,-0.9544858,2.609281,-0.38936636,0.19293182,1.2502254,-0.9425255,1.6229113,0.90067756,2.8488708,0.22163117,2.1198547,-1.0834028,0.9044159,0.64356905,-0.7334168,0.6387961,2.72588,-0.15410347,0.6920306,-0.9921736,-0.7909787,-1.153227,-0.36997452,-0.9945429,-1.1405725,1.1333333,-0.22671267,1.4956332,-0.012091595,-1.1768723,-1.2890338,-0.6336766,-0.90389,0.1893934,2.0426471,2.9181201,-1.4179676,-1.1382821,-0.8616831,-0.83473015,-0.64235157,angry,CREMA-D,CREMA-D_1083_9624
2.5889192,-1.0584257,-1.2172651,-1.1652883,-0.8905688,-0.8899938,-0.64466345,0.20442131,-1.1338797,2.8296335,-0.99422324,2.196903,-0.81477547,-1.1846659,-0.93912673,2.6050255,-0.99664706,-0.96983254,3.7493732,-1.087721,0.22105402,0.8426914,-0.86551887,-0.9544858,-0.2863261,0.02286551,0.26606846,-0.4651082,-0.9425255,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,1.7491751,-0.34061465,2.6340096,3.0902507,0.4378172,-0.6559183,2.0812361,-0.07057391,-0.7909787,-1.0311607,-1.0540601,-0.9945429,1.3683971,-0.44510746,-0.73762053,-0.9453343,0.9023897,0.65442896,-1.2890338,0.8520419,-1.2004789,-1.2038156,-0.35838833,-1.1094819,-1.4179676,2.807677,-1.1216145,-0.83473015,-0.07385784,disgust,CREMA-D,CREMA-D_1083_9625
-1.1431503,-1.0210159,-1.2172651,-0.676336,-0.14569525,0.85036165,0.95105547,-0.727534,-1.1338797,-0.9950174,-0.99422324,2.324475,-0.81477547,-0.06398257,-0.93912673,-0.71919966,-0.99664706,-0.96983254,1.8749399,-1.087721,1.4651504,-0.5575399,-0.86551887,-0.9544858,-0.4391812,0.3003663,0.97537124,-1.3894522,1.7210851,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-1.0227839,-0.7672365,2.189887,-0.84791887,0.36058393,-1.3413308,0.19247355,-1.1427723,-0.7909787,-1.0512227,-1.0540601,-0.9945429,0.9970944,-1.271767,1.2141304,-0.9453343,0.28076765,-1.1768723,-1.2890338,0.8666031,-1.2004789,-1.2038156,-0.8341942,-0.4290611,-1.4179676,-0.9475045,-0.004296996,-0.83473015,0.8300073,fearful,CREMA-D,CREMA-D_1083_9626
-1.1575282,2.8320124,-1.2172651,-1.1652883,0.26080352,0.4097788,0.26554018,0.1169375,-0.64734703,-0.9950174,0.15023315,-0.57285595,1.1047403,-1.1846659,-0.93912673,-0.71919966,-0.99664706,0.9619435,-0.10283683,0.8382244,-1.0182239,0.8114507,-0.86551887,-0.9544858,0.44643188,-0.38936636,-0.24166912,-1.3894522,0.1432308,-0.8797787,1.8063298,2.3443987,-1.1219016,0.23116298,-1.0834028,-1.1763988,-0.7672365,-0.7334168,-1.1226822,2.1689172,-1.3413308,-0.20309703,-0.55793107,-0.7909787,-1.153227,-0.856316,-0.9945429,-1.1405725,-0.46848583,-0.6245693,1.2303395,0.34509096,-1.1768723,-1.2890338,-0.6336766,-1.2004789,-1.2038156,-0.72740877,4.0910454,-1.4179676,-1.1382821,1.7034675,-0.83473015,0.26355374,happy,CREMA-D,CREMA-D_1083_9627
-1.1575282,1.4477496,-1.2172651,-1.1652883,1.5946021,0.4463813,1.3660033,-0.60004425,-1.1338797,-0.9950174,-0.06089633,0.7148075,1.8552955,-0.34217286,-0.6290701,-0.71919966,-0.99664706,-0.96983254,1.0238976,-1.087721,0.32050526,0.5700645,-0.86551887,-0.9544858,0.8493044,-0.38936636,-0.5612885,-1.3894522,2.3324244,-0.8797787,0.35045028,1.1853039,-1.4001044,-0.61038435,-1.0430901,-0.4982354,-0.7125616,-0.7334168,-1.1226822,1.8539717,-1.3413308,-0.0518698,-1.1427723,-0.7909787,-1.153227,-1.0540601,-0.9945429,-1.1405725,-0.58431315,-0.72007626,1.5987753,0.3646426,-1.1768723,-1.2890338,-0.6336766,-1.2004789,-1.2038156,-0.8341942,2.037392,-1.4179676,-1.1382821,1.6912048,-0.83473015,0.116562165,neutral,CREMA-D,CREMA-D_1083_9628
0.75669026,-0.88956726,-1.2172651,0.5084286,-0.8905688,-0.8899938,-0.64466345,0.088459276,-1.1338797,1.2521161,-0.6579627,1.3596597,-0.81477547,-1.1846659,-0.93912673,1.0535622,-0.99664706,-0.96983254,4.1487303,-1.087721,1.1371377,-1.0875494,-0.82357204,0.32170942,-0.8058343,0.23350553,1.6021047,-1.3894522,0.31945267,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-1.1763988,-0.756277,0.7770545,0.50090104,-0.7136871,-1.3413308,0.8705817,-0.38248947,-0.7909787,0.24165341,-1.0540601,-0.9945429,0.77932745,-1.1222985,-0.5986124,-0.9453343,1.9388983,-0.4061347,-1.2890338,0.80757797,-1.2004789,-1.2038156,-0.8341942,-0.31305295,-1.4179676,0.028997943,-1.1216145,-0.83473015,1.4223284,sad,CREMA-D,CREMA-D_1083_9629
-1.0890206,0.8354703,-0.81551623,-0.9126328,0.33405817,0.24320966,-0.64466345,-0.727534,-1.1338797,-0.9950174,-0.99422324,-0.96133834,0.81801856,0.25756156,0.4111362,0.3411729,-0.99664706,-0.96983254,-0.00088684924,0.09600756,0.6349114,3.353402,-0.86551887,-0.9544858,0.25725073,-0.38936636,3.1452124,0.04367549,3.2623968,-0.8749543,2.3325152,-0.92117816,-1.4001044,-0.89818704,0.5621564,1.7560425,2.628491,-0.7244307,0.98562485,2.2611632,-0.5167778,-0.8818311,-1.1427723,-0.7909787,-1.153227,-1.0540601,0.42185226,-1.1405725,1.869122,1.9973631,-0.6784863,-0.7590941,-0.12420319,-1.2890338,-0.6336766,-0.31476977,-1.2038156,-0.8341942,1.0883127,-0.6040204,-1.1382821,-0.5837318,-0.83473015,-0.2276601,angry,CREMA-D,CREMA-D_1083_9630
1.5258703,-1.0584257,-1.2172651,-1.1589047,-0.8905688,-0.8899938,-0.64466345,0.8699829,-1.1338797,3.493537,0.026005717,0.44935519,-0.81477547,-1.1846659,-0.93912673,2.4563043,-0.99664706,-0.96983254,4.37637,-1.087721,0.25486457,-0.2958428,-0.86551887,0.725735,-0.8058343,1.1830305,3.6781547,0.6206593,-0.7344978,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-0.33788362,-0.068909355,0.87196743,1.0846337,-0.7982468,-1.3413308,-0.6021165,1.3096861,-0.7909787,-0.7490603,-1.0540601,-0.9945429,-1.1405725,-0.9294236,-0.31637332,-0.9453343,1.6503245,1.3681575,-1.2890338,0.42425522,-1.2004789,-1.2038156,-0.24676949,-1.1094819,-0.98355156,2.847229,-1.1216145,-0.83473015,1.2736497,disgust,CREMA-D,CREMA-D_1083_9631
